CpG alpha ishvCpG
cg08355456 0.999999971402726 hvCpG in Maria's study
cg08679971 0.999999971402726 hvCpG in Maria's study
cg09482050 0.87302899284479 hvCpG in Maria's study
cg09753657 0.999999971402726 hvCpG in Maria's study
cg10208301 0.999999971402726 hvCpG in Maria's study
cg10365886 0.999999971402726 hvCpG in Maria's study
cg10978585 0.87696248146517 hvCpG in Maria's study
cg13047157 0.937249170173494 hvCpG in Maria's study
cg13344095 0.999999971402726 hvCpG in Maria's study
cg14218481 0.999999971402726 hvCpG in Maria's study
cg14345882 0.999999971402726 hvCpG in Maria's study
cg15690347 0.892702116162679 hvCpG in Maria's study
cg16834823 0.872306415996736 hvCpG in Maria's study
cg17481235 0.999999971402726 hvCpG in Maria's study
cg18594701 0.999999971402726 hvCpG in Maria's study
cg18976044 0.993369954799013 hvCpG in Maria's study
cg19267551 0.999999971402726 hvCpG in Maria's study
cg21482472 0.839168644381907 hvCpG in Maria's study
cg21540359 0.954858207610409 hvCpG in Maria's study
cg22332722 0.798637099966919 hvCpG in Maria's study
cg22937354 0.999999971402726 hvCpG in Maria's study
cg23188684 0.962126779207569 hvCpG in Maria's study
cg24126967 0.935358048501139 hvCpG in Maria's study
cg24202936 0.999999971402726 hvCpG in Maria's study
cg24637308 0.958765635887921 hvCpG in Maria's study
cg25886479 0.858006618978168 hvCpG in Maria's study
cg26266427 0.999999971402726 hvCpG in Maria's study
cg26695758 0.999999971402726 hvCpG in Maria's study
cg27119456 0.999999971402726 hvCpG in Maria's study
cg00113675 0.837664925754251 hvCpG in Maria's study
cg00631329 0.999999971402726 hvCpG in Maria's study
cg01788773 0.930780197816047 hvCpG in Maria's study
cg02304584 0.937367855870606 hvCpG in Maria's study
cg02351381 0.987279896639815 hvCpG in Maria's study
cg02611934 0.959354070750001 hvCpG in Maria's study
cg03128011 0.91428116711104 hvCpG in Maria's study
cg03229061 0.988511145029918 hvCpG in Maria's study
cg03264133 0.999999971402726 hvCpG in Maria's study
cg05202300 0.999999971402726 hvCpG in Maria's study
cg05337761 0.946234529955083 hvCpG in Maria's study
cg05857999 0.999999971402726 hvCpG in Maria's study
cg06728252 0.92833572921547 hvCpG in Maria's study
cg07134666 0.800961360007196 hvCpG in Maria's study
cg07455790 0.984042227787825 hvCpG in Maria's study
cg07984380 0.85783041411112 hvCpG in Maria's study
cg08065408 0.866838668767261 hvCpG in Maria's study
cg08087969 0.820502811949684 hvCpG in Maria's study
cg08265274 0.993127837697881 hvCpG in Maria's study
cg08578320 0.983831889982891 hvCpG in Maria's study
cg08725892 0.821789622634353 hvCpG in Maria's study
cg09140531 0.82700959410887 hvCpG in Maria's study
cg09592244 0.999999971402726 hvCpG in Maria's study
cg10821226 0.992332500006719 hvCpG in Maria's study
cg10850215 0.999999971402726 hvCpG in Maria's study
cg11747594 0.999999971402726 hvCpG in Maria's study
cg12199221 0.869897980347529 hvCpG in Maria's study
cg12296550 0.999999971402726 hvCpG in Maria's study
cg13357922 0.861379797408379 hvCpG in Maria's study
cg13713218 0.999999971402726 hvCpG in Maria's study
cg14255617 0.779673731053896 hvCpG in Maria's study
cg15580309 0.908159715151509 hvCpG in Maria's study
cg15612221 0.923131053698679 hvCpG in Maria's study
cg15708526 0.81233315721585 hvCpG in Maria's study
cg15718932 0.868506216179124 hvCpG in Maria's study
cg15969227 0.999999971402726 hvCpG in Maria's study
cg16058990 0.831183060542643 hvCpG in Maria's study
cg18396357 0.984539367533467 hvCpG in Maria's study
cg18700013 0.859790872597204 hvCpG in Maria's study
cg19383211 0.999999971402726 hvCpG in Maria's study
cg20088245 0.999999971402726 hvCpG in Maria's study
cg20227056 0.738059652072492 hvCpG in Maria's study
cg20826740 0.892290657990831 hvCpG in Maria's study
cg21809927 0.968970801419957 hvCpG in Maria's study
cg22757362 0.999999971402726 hvCpG in Maria's study
cg23226914 0.973643288243781 hvCpG in Maria's study
cg25045942 0.999999971402726 hvCpG in Maria's study
cg25107000 0.829645729997636 hvCpG in Maria's study
cg25511667 0.907441004185564 hvCpG in Maria's study
cg25802888 0.69247721377031 hvCpG in Maria's study
cg26094651 0.99930594304898 hvCpG in Maria's study
cg26610739 0.949993194642805 hvCpG in Maria's study
cg26818629 0.862974184096492 hvCpG in Maria's study
cg27664085 0.903574882895871 hvCpG in Maria's study
cg02054724 0.881781374367871 hvCpG in Maria's study
cg02276826 0.931819572092061 hvCpG in Maria's study
cg03122674 0.86530061241992 hvCpG in Maria's study
cg03248761 0.883403447511163 hvCpG in Maria's study
cg03829739 0.999999971402726 hvCpG in Maria's study
cg04391048 0.89875612403867 hvCpG in Maria's study
cg05333568 0.900927983301727 hvCpG in Maria's study
cg05655885 0.885385928454971 hvCpG in Maria's study
cg05670995 0.79858983250864 hvCpG in Maria's study
cg05852568 0.999999971402726 hvCpG in Maria's study
cg06802630 0.906948146745987 hvCpG in Maria's study
cg07105596 0.768243867790587 hvCpG in Maria's study
cg08767686 0.949235591693401 hvCpG in Maria's study
cg08837037 0.850565573551184 hvCpG in Maria's study
cg09169779 0.940923213976316 hvCpG in Maria's study
cg10424751 0.714986081535661 hvCpG in Maria's study
cg13963793 0.999999971402726 hvCpG in Maria's study
cg14372705 0.808357862388542 hvCpG in Maria's study
cg14395744 0.89165259181982 hvCpG in Maria's study
cg14573833 0.973711316199307 hvCpG in Maria's study
cg14825413 0.774039710035182 hvCpG in Maria's study
cg14877637 0.999999971402726 hvCpG in Maria's study
cg15454820 0.999999971402726 hvCpG in Maria's study
cg16210088 0.934986853947451 hvCpG in Maria's study
cg17328716 0.815666354649343 hvCpG in Maria's study
cg17468100 0.972172441785184 hvCpG in Maria's study
cg18557149 0.988529667730272 hvCpG in Maria's study
cg18709881 0.877924352045702 hvCpG in Maria's study
cg20442128 0.87474380379895 hvCpG in Maria's study
cg20548231 0.827483567941742 hvCpG in Maria's study
cg21192468 0.884698001753915 hvCpG in Maria's study
cg21293934 0.97243334619224 hvCpG in Maria's study
cg22150661 0.999999971402726 hvCpG in Maria's study
cg22322277 0.900589796721716 hvCpG in Maria's study
cg23513591 0.999999971402726 hvCpG in Maria's study
cg24680439 0.999999971402726 hvCpG in Maria's study
cg26262573 0.999999971402726 hvCpG in Maria's study
cg26451735 0.999999971402726 hvCpG in Maria's study
cg01016191 0.840570366119567 hvCpG in Maria's study
cg02784823 0.999999971402726 hvCpG in Maria's study
cg04876245 0.862487366793302 hvCpG in Maria's study
cg04926766 0.994180777130762 hvCpG in Maria's study
cg08681904 0.999999971402726 hvCpG in Maria's study
cg10409981 0.977075308830348 hvCpG in Maria's study
cg11235426 0.999999971402726 hvCpG in Maria's study
cg12756504 0.908332413622285 hvCpG in Maria's study
cg13471254 0.980932054911628 hvCpG in Maria's study
cg16194588 0.781797555513448 hvCpG in Maria's study
cg18955367 0.798791357726659 hvCpG in Maria's study
cg26181818 0.917251344748676 hvCpG in Maria's study
cg26280727 0.969243066238923 hvCpG in Maria's study
cg27202708 0.999999971402726 hvCpG in Maria's study
cg00060374 0.750657997108446 hvCpG in Maria's study
cg00748494 0.999999971402726 hvCpG in Maria's study
cg00910586 0.897083120483033 hvCpG in Maria's study
cg00953006 0.903484289371394 hvCpG in Maria's study
cg01281851 0.974918243789912 hvCpG in Maria's study
cg01485177 0.952180083929788 hvCpG in Maria's study
cg01487661 0.979284176236387 hvCpG in Maria's study
cg01788113 0.999999971402726 hvCpG in Maria's study
cg01807241 0.87279495778145 hvCpG in Maria's study
cg01833234 0.999999971402726 hvCpG in Maria's study
cg01882498 0.861813905641539 hvCpG in Maria's study
cg01894875 0.866800884348852 hvCpG in Maria's study
cg01932197 0.823452833870471 hvCpG in Maria's study
cg02002217 0.781173241864389 hvCpG in Maria's study
cg02121547 0.751382054871096 hvCpG in Maria's study
cg02239258 0.953785252061393 hvCpG in Maria's study
cg02633068 0.933974801462727 hvCpG in Maria's study
cg02675264 0.803575448679047 hvCpG in Maria's study
cg02790305 0.635709248448837 hvCpG in Maria's study
cg02834909 0.999999971402726 hvCpG in Maria's study
cg03124146 0.949449640599979 hvCpG in Maria's study
cg03357999 0.981782464730555 hvCpG in Maria's study
cg03466525 0.712158293480007 hvCpG in Maria's study
cg03517284 0.999999971402726 hvCpG in Maria's study
cg03601372 0.837373984624331 hvCpG in Maria's study
cg03773183 0.95828268460842 hvCpG in Maria's study
cg04044120 0.861298381222309 hvCpG in Maria's study
cg04160749 0.999999971402726 hvCpG in Maria's study
cg04298253 0.884766834810985 hvCpG in Maria's study
cg04612667 0.848775199771874 hvCpG in Maria's study
cg05194412 0.999999971402726 hvCpG in Maria's study
cg05313129 0.904142191435258 hvCpG in Maria's study
cg05845376 0.94076744245813 hvCpG in Maria's study
cg06060522 0.845148267780766 hvCpG in Maria's study
cg06098368 0.817939517237082 hvCpG in Maria's study
cg06419732 0.931498283167102 hvCpG in Maria's study
cg06739303 0.999999971402726 hvCpG in Maria's study
cg06742077 0.918725738754775 hvCpG in Maria's study
cg06840743 0.999999971402726 hvCpG in Maria's study
cg07475394 0.89240116300945 hvCpG in Maria's study
cg07496545 0.809597785815527 hvCpG in Maria's study
cg07502444 0.877423288666513 hvCpG in Maria's study
cg07537562 0.999999971402726 hvCpG in Maria's study
cg07659053 0.92063600512225 hvCpG in Maria's study
cg08662620 0.855756397945948 hvCpG in Maria's study
cg08964643 0.830899073101895 hvCpG in Maria's study
cg09179646 0.789538573479657 hvCpG in Maria's study
cg09232555 0.999999971402726 hvCpG in Maria's study
cg09361966 0.855151643348056 hvCpG in Maria's study
cg09508730 0.832379049278479 hvCpG in Maria's study
cg09573658 0.774794811306369 hvCpG in Maria's study
cg09658497 0.999999971402726 hvCpG in Maria's study
cg09744766 0.778114965943286 hvCpG in Maria's study
cg09929763 0.953146408600746 hvCpG in Maria's study
cg10091996 0.806301426000727 hvCpG in Maria's study
cg10116893 0.919456492855682 hvCpG in Maria's study
cg10144400 0.935020746751388 hvCpG in Maria's study
cg10208897 0.999999971402726 hvCpG in Maria's study
cg10612096 0.993138472859295 hvCpG in Maria's study
cg10747531 0.988350240930421 hvCpG in Maria's study
cg11185456 0.78020633136712 hvCpG in Maria's study
cg11885357 0.932599278043202 hvCpG in Maria's study
cg12303318 0.840668674707364 hvCpG in Maria's study
cg12437277 0.999999971402726 hvCpG in Maria's study
cg12479444 0.656833978333954 hvCpG in Maria's study
cg12667521 0.999999971402726 hvCpG in Maria's study
cg12856392 0.999999971402726 hvCpG in Maria's study
cg12948059 0.841113051139537 hvCpG in Maria's study
cg13348458 0.943035442999536 hvCpG in Maria's study
cg13448197 0.947938881941783 hvCpG in Maria's study
cg13546858 0.802234550501615 hvCpG in Maria's study
cg13921444 0.906235327153869 hvCpG in Maria's study
cg14316629 0.867854237326735 hvCpG in Maria's study
cg14578009 0.999999971402726 hvCpG in Maria's study
cg14625636 0.95214171764909 hvCpG in Maria's study
cg14660676 0.999999971402726 hvCpG in Maria's study
cg14997592 0.891954853178612 hvCpG in Maria's study
cg15135657 0.79048800400231 hvCpG in Maria's study
cg15278109 0.999999971402726 hvCpG in Maria's study
cg15670924 0.999999971402726 hvCpG in Maria's study
cg15837308 0.999999971402726 hvCpG in Maria's study
cg15949805 0.972524336105898 hvCpG in Maria's study
cg16449687 0.907318437170297 hvCpG in Maria's study
cg16482344 0.999999971402726 hvCpG in Maria's study
cg16484473 0.946553571949138 hvCpG in Maria's study
cg16578742 0.887876065494167 hvCpG in Maria's study
cg16672562 0.937676425743588 hvCpG in Maria's study
cg16786756 0.92786719422009 hvCpG in Maria's study
cg16810626 0.585709938179406 hvCpG in Maria's study
cg17204113 0.999999971402726 hvCpG in Maria's study
cg17445765 0.796577618761877 hvCpG in Maria's study
cg17674042 0.999999971402726 hvCpG in Maria's study
cg17889682 0.925509616552962 hvCpG in Maria's study
cg18187198 0.872773150831201 hvCpG in Maria's study
cg18313661 0.885498880246873 hvCpG in Maria's study
cg18322025 0.621165095651796 hvCpG in Maria's study
cg18644252 0.673372835202841 hvCpG in Maria's study
cg18706028 0.999999971402726 hvCpG in Maria's study
cg18815398 0.999999971402726 hvCpG in Maria's study
cg19364351 0.798545384315286 hvCpG in Maria's study
cg19403023 0.801468306088747 hvCpG in Maria's study
cg19486271 0.864917363051289 hvCpG in Maria's study
cg19603903 0.999999971402726 hvCpG in Maria's study
cg19717773 0.936487185274134 hvCpG in Maria's study
cg19814159 0.999999971402726 hvCpG in Maria's study
cg19907915 0.999999971402726 hvCpG in Maria's study
cg19974223 0.982613905468174 hvCpG in Maria's study
cg20164601 0.889109656131615 hvCpG in Maria's study
cg20245362 0.818931398955752 hvCpG in Maria's study
cg20276780 0.967419199782647 hvCpG in Maria's study
cg20288565 0.822069349552412 hvCpG in Maria's study
cg20288617 0.91447503959222 hvCpG in Maria's study
cg20536469 0.98118708421797 hvCpG in Maria's study
cg20581874 0.999999971402726 hvCpG in Maria's study
cg20866694 0.999999971402726 hvCpG in Maria's study
cg20920097 0.999999971402726 hvCpG in Maria's study
cg21487550 0.999999971402726 hvCpG in Maria's study
cg22034735 0.999999971402726 hvCpG in Maria's study
cg22172057 0.975656472393302 hvCpG in Maria's study
cg22535103 0.856639435883686 hvCpG in Maria's study
cg22695986 0.876998035296342 hvCpG in Maria's study
cg22700015 0.944111140299021 hvCpG in Maria's study
cg22711741 0.986078696494761 hvCpG in Maria's study
cg22829325 0.701942486773146 hvCpG in Maria's study
cg22891070 0.921973799274013 hvCpG in Maria's study
cg22974952 0.999999971402726 hvCpG in Maria's study
cg23102195 0.841287997367758 hvCpG in Maria's study
cg23141851 0.845447574075574 hvCpG in Maria's study
cg23252259 0.851805187874928 hvCpG in Maria's study
cg23475489 0.996542261077212 hvCpG in Maria's study
cg23634928 0.999999971402726 hvCpG in Maria's study
cg23669081 0.93227247629933 hvCpG in Maria's study
cg24346776 0.915197157692363 hvCpG in Maria's study
cg24626554 0.8452361284244 hvCpG in Maria's study
cg24690094 0.999999971402726 hvCpG in Maria's study
cg24714864 0.974554200392721 hvCpG in Maria's study
cg24829409 0.933529803280171 hvCpG in Maria's study
cg24923430 0.936827962379155 hvCpG in Maria's study
cg24975986 0.89401914184987 hvCpG in Maria's study
cg25070075 0.868436463349666 hvCpG in Maria's study
cg25105522 0.976518396882555 hvCpG in Maria's study
cg25133685 0.872999052105024 hvCpG in Maria's study
cg25390787 0.909563422978911 hvCpG in Maria's study
cg25432232 0.947852139559843 hvCpG in Maria's study
cg25502144 0.884859386718928 hvCpG in Maria's study
cg25985355 0.9318846631997 hvCpG in Maria's study
cg25994622 0.760159576374927 hvCpG in Maria's study
cg26114124 0.926599104062564 hvCpG in Maria's study
cg26168643 0.807641186930388 hvCpG in Maria's study
cg26221543 0.836749791601541 hvCpG in Maria's study
cg26312807 0.99670431343834 hvCpG in Maria's study
cg26313599 0.958403152318544 hvCpG in Maria's study
cg26393629 0.88870386807268 hvCpG in Maria's study
cg26579653 0.809630926414594 hvCpG in Maria's study
cg26700447 0.746584186129519 hvCpG in Maria's study
cg26715042 0.903542469142696 hvCpG in Maria's study
cg27152312 0.999999971402726 hvCpG in Maria's study
cg27158636 0.950313809662495 hvCpG in Maria's study
cg27228433 0.999999971402726 hvCpG in Maria's study
cg27443416 0.88911119033646 hvCpG in Maria's study
cg27462519 0.974442553893015 hvCpG in Maria's study
cg00050402 0.855920779150377 hvCpG in Maria's study
cg00065396 0.949645934475267 hvCpG in Maria's study
cg00130223 0.999999971402726 hvCpG in Maria's study
cg00137234 0.999999971402726 hvCpG in Maria's study
cg00447646 0.99910407041973 hvCpG in Maria's study
cg00590063 0.89732985928641 hvCpG in Maria's study
cg00698771 0.852616947260697 hvCpG in Maria's study
cg00817731 0.906050093729015 hvCpG in Maria's study
cg00851732 0.847323882516658 hvCpG in Maria's study
cg01124132 0.99866954214296 hvCpG in Maria's study
cg01285926 0.793449488513103 hvCpG in Maria's study
cg01583753 0.984963322724265 hvCpG in Maria's study
cg01760756 0.993630422004023 hvCpG in Maria's study
cg01781617 0.750783529922818 hvCpG in Maria's study
cg01849085 0.875727013653512 hvCpG in Maria's study
cg01959123 0.907303405679623 hvCpG in Maria's study
cg02174092 0.940978462452577 hvCpG in Maria's study
cg02258724 0.999999971402726 hvCpG in Maria's study
cg02278912 0.702244215737048 hvCpG in Maria's study
cg02566259 0.999999971402726 hvCpG in Maria's study
cg02945266 0.855501552242205 hvCpG in Maria's study
cg02991085 0.94844109885072 hvCpG in Maria's study
cg03054684 0.983623813112147 hvCpG in Maria's study
cg03255953 0.937567758762013 hvCpG in Maria's study
cg03327325 0.999999971402726 hvCpG in Maria's study
cg03454541 0.943166640879907 hvCpG in Maria's study
cg03600259 0.819038712114695 hvCpG in Maria's study
cg03954144 0.988941392229498 hvCpG in Maria's study
cg03961283 0.999999971402726 hvCpG in Maria's study
cg04090412 0.794784762100007 hvCpG in Maria's study
cg04197086 0.838210336609287 hvCpG in Maria's study
cg04348558 0.999999971402726 hvCpG in Maria's study
cg04434244 0.871711084016772 hvCpG in Maria's study
cg04522432 0.905635850402367 hvCpG in Maria's study
cg04587161 0.987402606318815 hvCpG in Maria's study
cg05210606 0.999999971402726 hvCpG in Maria's study
cg05225684 0.77060140660898 hvCpG in Maria's study
cg05332308 0.893642340932941 hvCpG in Maria's study
cg05708536 0.999999971402726 hvCpG in Maria's study
cg05727070 0.917143941504177 hvCpG in Maria's study
cg05830791 0.904808396006832 hvCpG in Maria's study
cg05852276 0.999999971402726 hvCpG in Maria's study
cg05946623 0.845219509219502 hvCpG in Maria's study
cg06168204 0.999999971402726 hvCpG in Maria's study
cg06238316 0.999999971402726 hvCpG in Maria's study
cg06282964 0.936124405619002 hvCpG in Maria's study
cg06307939 0.905871667689702 hvCpG in Maria's study
cg06366791 0.799956428872827 hvCpG in Maria's study
cg06385380 0.948827698467486 hvCpG in Maria's study
cg06423211 0.911252022444935 hvCpG in Maria's study
cg06429214 0.999999971402726 hvCpG in Maria's study
cg07262395 0.999999971402726 hvCpG in Maria's study
cg07420274 0.868237031198403 hvCpG in Maria's study
cg07504200 0.873804649591724 hvCpG in Maria's study
cg07769957 0.915502481556337 hvCpG in Maria's study
cg07911664 0.983215916276023 hvCpG in Maria's study
cg08151623 0.885999450019822 hvCpG in Maria's study
cg08316083 0.999999971402726 hvCpG in Maria's study
cg08415582 0.999999971402726 hvCpG in Maria's study
cg08594888 0.999999971402726 hvCpG in Maria's study
cg08684893 0.766148417948086 hvCpG in Maria's study
cg08704196 0.928542557778436 hvCpG in Maria's study
cg08822075 0.954632664426487 hvCpG in Maria's study
cg09057517 0.895008029067983 hvCpG in Maria's study
cg09119043 0.999999971402726 hvCpG in Maria's study
cg09352518 0.999999971402726 hvCpG in Maria's study
cg09491536 0.860980657459446 hvCpG in Maria's study
cg09834706 0.864200343730405 hvCpG in Maria's study
cg09920172 0.981663585353698 hvCpG in Maria's study
cg09945482 0.755117628392582 hvCpG in Maria's study
cg10087780 0.904428192661797 hvCpG in Maria's study
cg10208485 0.999999971402726 hvCpG in Maria's study
cg10555800 0.961017323560319 hvCpG in Maria's study
cg10600889 0.921091524155828 hvCpG in Maria's study
cg10776230 0.940469715647247 hvCpG in Maria's study
cg11057205 0.919703832246319 hvCpG in Maria's study
cg11207515 0.623463208579142 hvCpG in Maria's study
cg11460282 0.999999971402726 hvCpG in Maria's study
cg11586570 0.896343602586604 hvCpG in Maria's study
cg11641395 0.926025647655997 hvCpG in Maria's study
cg11839415 0.73930455356101 hvCpG in Maria's study
cg12302982 0.972566008704889 hvCpG in Maria's study
cg12534759 0.999999971402726 hvCpG in Maria's study
cg12798157 0.828246542925675 hvCpG in Maria's study
cg12848457 0.828299332532206 hvCpG in Maria's study
cg13424878 0.880035212180589 hvCpG in Maria's study
cg13896476 0.838098386959937 hvCpG in Maria's study
cg13925692 0.849923834406089 hvCpG in Maria's study
cg14417784 0.999999971402726 hvCpG in Maria's study
cg14585513 0.792466203130412 hvCpG in Maria's study
cg14770527 0.866765696475005 hvCpG in Maria's study
cg14793137 0.999999971402726 hvCpG in Maria's study
cg14968361 0.931253860810616 hvCpG in Maria's study
cg14981253 0.999999971402726 hvCpG in Maria's study
cg15134787 0.722755723555435 hvCpG in Maria's study
cg15146462 0.992520095800389 hvCpG in Maria's study
cg15204036 0.849273295438204 hvCpG in Maria's study
cg15215348 0.935902008101255 hvCpG in Maria's study
cg15249221 0.745374003525956 hvCpG in Maria's study
cg15321211 0.899706582491821 hvCpG in Maria's study
cg15425811 0.953475911453038 hvCpG in Maria's study
cg15491131 0.903007534300703 hvCpG in Maria's study
cg15624813 0.893865276290604 hvCpG in Maria's study
cg15626350 0.741663458054626 hvCpG in Maria's study
cg16189953 0.942817069747708 hvCpG in Maria's study
cg16246747 0.859302210465725 hvCpG in Maria's study
cg16276982 0.834944337615039 hvCpG in Maria's study
cg16300531 0.912040895484116 hvCpG in Maria's study
cg16505764 0.955576255689131 hvCpG in Maria's study
cg16530595 0.866689019304801 hvCpG in Maria's study
cg16622613 0.943743620472866 hvCpG in Maria's study
cg16919449 0.981852949522325 hvCpG in Maria's study
cg17125837 0.83765894308089 hvCpG in Maria's study
cg17248924 0.999999971402726 hvCpG in Maria's study
cg17460445 0.957333328709993 hvCpG in Maria's study
cg17529386 0.999999971402726 hvCpG in Maria's study
cg17537347 0.999999971402726 hvCpG in Maria's study
cg17751872 0.999999971402726 hvCpG in Maria's study
cg17897626 0.963019843776304 hvCpG in Maria's study
cg18014983 0.999999971402726 hvCpG in Maria's study
cg18041277 0.999999971402726 hvCpG in Maria's study
cg18446336 0.923156535580452 hvCpG in Maria's study
cg18625538 0.901626154213459 hvCpG in Maria's study
cg18644286 0.637120045113163 hvCpG in Maria's study
cg18725375 0.971518603457341 hvCpG in Maria's study
cg18848287 0.910749506899723 hvCpG in Maria's study
cg19137348 0.701581127608624 hvCpG in Maria's study
cg19155391 0.923727727210851 hvCpG in Maria's study
cg19196221 0.900373482909812 hvCpG in Maria's study
cg19340941 0.947550302164698 hvCpG in Maria's study
cg19436429 0.688750063585752 hvCpG in Maria's study
cg19526166 0.964500562394684 hvCpG in Maria's study
cg19597498 0.999999971402726 hvCpG in Maria's study
cg19712189 0.835197214810115 hvCpG in Maria's study
cg20087519 0.702293320390874 hvCpG in Maria's study
cg20432211 0.874660367536819 hvCpG in Maria's study
